,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,dayofweek,hour,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
9303,3,0,1,1,1.02710652514,1.03009097096,0.97113540327,0.898277004417,5,27,32,1,0,1,0,0,0,0,0,1,0
9304,3,0,1,1,1.00669836187,1.0130868318,1.01113540327,0.775436990311,0,10,10,1,1,1,0,0,0,0,0,1,0
9305,3,0,1,1,0.986290198607,0.996194561966,1.15113540327,0.968454505299,1,5,6,1,2,1,0,0,0,0,0,1,0
9306,3,0,1,1,0.986290198607,0.996194561966,1.05113540327,0.933306979731,1,7,8,1,3,1,0,0,0,0,0,1,0
9307,3,0,1,1,0.986290198607,0.996194561966,1.10113540327,0.898277004417,1,8,9,1,4,1,0,0,0,0,0,1,0
9308,3,0,1,1,0.965882035342,0.979190422801,1.10113540327,0.88076201676,3,41,44,1,5,1,0,0,0,0,0,1,0
9309,3,0,1,1,0.965882035342,0.979190422801,1.15113540327,0.898277004417,11,200,211,1,6,1,0,0,0,0,0,1,0
9310,3,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.898277004417,24,572,596,1,7,1,0,0,0,0,0,1,0
9311,3,0,1,1,1.0475146884,1.04709511013,1.06113540327,0.88076201676,48,702,750,1,8,1,0,0,0,0,0,1,0
9312,3,0,1,1,1.1087391782,1.16567660694,0.87113540327,0.775436990311,35,323,358,1,9,1,0,0,0,0,0,1,0
9313,3,0,1,1,1.12914734146,1.16567660694,0.76113540327,0.775436990311,54,142,196,1,10,1,0,0,0,0,0,1,0
9314,3,0,1,1,1.14955550473,1.16567660694,0.71113540327,0.88076201676,60,187,247,1,11,1,0,0,0,0,0,1,0
9315,3,0,1,1,1.14955550473,1.16567660694,0.71113540327,0.775436990311,62,254,316,1,12,1,0,0,0,0,0,1,0
9316,3,0,1,1,1.169963668,1.16567660694,0.67113540327,0.88076201676,72,256,328,1,13,1,0,0,0,0,0,1,0
9317,3,0,1,1,1.19037183126,1.16567660694,0.68113540327,0.88076201676,74,181,255,1,14,1,0,0,0,0,0,1,0
9318,3,0,1,1,1.21077999453,1.1826807461,0.66113540327,0.898277004417,73,253,326,1,15,1,0,0,0,0,0,1,0
9319,3,0,1,1,1.21077999453,1.1826807461,0.66113540327,0.933306979731,99,437,536,1,16,1,0,0,0,0,0,1,0
9320,3,0,1,1,1.21077999453,1.1826807461,0.66113540327,0.775436990311,168,802,970,1,17,1,0,0,0,0,0,1,0
9321,3,0,1,1,1.14955550473,1.16567660694,0.74113540327,0.968454505299,110,767,877,1,18,1,0,0,0,0,0,1,0
9322,3,0,1,1,1.12914734146,1.16567660694,0.79113540327,1.00348448061,56,540,596,1,19,1,0,0,0,0,0,1,0
9323,3,0,1,1,1.08833101493,1.08099151912,0.94113540327,0.933306979731,40,421,461,1,20,1,0,0,0,0,0,1,0
9324,3,0,1,1,1.06792285167,1.06398737995,0.98113540327,0.898277004417,28,282,310,1,21,1,0,0,0,0,0,1,0
9325,3,0,1,1,1.06792285167,1.06398737995,1.02113540327,0.898277004417,27,189,216,1,22,1,0,0,0,0,0,1,0
9326,3,0,1,1,1.0475146884,1.04709511013,1.06113540327,0.898277004417,18,91,109,1,23,1,0,0,0,0,0,1,0
9327,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.898277004417,8,41,49,2,0,1,0,0,0,0,0,1,0
9328,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.898277004417,2,19,21,2,1,1,0,0,0,0,0,1,0
9329,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.88076201676,2,9,11,2,2,1,0,0,0,0,0,1,0
9330,3,0,1,1,1.00669836187,1.0130868318,1.15113540327,0.88076201676,0,7,7,2,3,1,0,0,0,0,0,1,0
9331,3,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.88076201676,0,5,5,2,4,1,0,0,0,0,0,1,0
9332,3,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.88076201676,4,44,48,2,5,1,0,0,0,0,0,1,0
9333,3,0,1,1,1.00669836187,1.0130868318,1.10113540327,0.88076201676,6,199,205,2,6,1,0,0,0,0,0,1,0
9334,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.775436990311,24,533,557,2,7,1,0,0,0,0,0,1,0
9335,3,0,1,1,1.06792285167,1.06398737995,1.02113540327,0.898277004417,43,727,770,2,8,1,0,0,0,0,0,1,0
9336,3,0,1,1,1.1087391782,1.14878433711,1.02113540327,0.933306979731,50,278,328,2,9,1,0,0,0,0,0,1,0
9337,3,0,1,1,1.12914734146,1.14878433711,0.99113540327,0.933306979731,57,148,205,2,10,1,0,0,0,0,0,1,0
9338,3,0,1,1,1.169963668,1.16567660694,0.88113540327,1.00348448061,51,181,232,2,11,1,0,0,0,0,0,1,0
9339,3,0,1,1,1.19037183126,1.1826807461,0.74113540327,0.933306979731,88,264,352,2,12,1,0,0,0,0,0,1,0
9340,3,0,1,1,1.21077999453,1.1826807461,0.72113540327,0.933306979731,85,238,323,2,13,1,0,0,0,0,0,1,0
9341,3,0,1,1,1.21077999453,1.1826807461,0.75113540327,0.968454505299,78,200,278,2,14,1,0,0,0,0,0,1,0
9342,3,0,1,1,1.23118815779,1.19957301593,0.75113540327,0.933306979731,75,243,318,2,15,1,0,0,0,0,0,1,0
9343,3,0,1,1,1.23118815779,1.19957301593,0.75113540327,0.968454505299,90,419,509,2,16,1,0,0,0,0,0,1,0
9344,3,0,1,1,1.21077999453,1.1826807461,0.79113540327,1.12632449472,114,811,925,2,17,1,0,0,0,0,0,1,0
9345,3,0,1,1,1.169963668,1.16567660694,0.82113540327,1.07366198149,91,886,977,2,18,1,0,0,0,0,0,1,0
9346,3,0,1,1,1.14955550473,1.16567660694,0.88113540327,1.00348448061,78,557,635,2,19,1,0,0,0,0,0,1,0
9347,3,0,1,1,1.12914734146,1.16567660694,0.95113540327,0.933306979731,38,432,470,2,20,1,0,0,0,0,0,1,0
9348,3,0,1,1,1.1087391782,1.14878433711,0.98113540327,0.933306979731,27,279,306,2,21,1,0,0,0,0,0,1,0
9349,3,0,1,1,1.06792285167,1.06398737995,1.02113540327,0.88076201676,23,189,212,2,22,1,0,0,0,0,0,1,0
9350,3,0,1,1,1.06792285167,1.06398737995,1.06113540327,0.898277004417,16,111,127,2,23,1,0,0,0,0,0,1,0
9351,3,0,1,1,1.06792285167,1.06398737995,1.11113540327,0.88076201676,11,46,57,3,0,1,0,0,0,0,0,1,0
9352,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.88076201676,6,22,28,3,1,1,0,0,0,0,0,1,0
9353,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.775436990311,0,9,9,3,2,1,0,0,0,0,0,1,0
9354,3,0,1,1,1.02710652514,1.03009097096,1.21113540327,0.775436990311,2,9,11,3,3,1,0,0,0,0,0,1,0
9355,3,0,1,1,1.02710652514,1.03009097096,1.21113540327,0.775436990311,0,6,6,3,4,1,0,0,0,0,0,1,0
9356,3,0,1,1,1.02710652514,1.03009097096,1.21113540327,0.775436990311,3,54,57,3,5,1,0,0,0,0,0,1,0
9357,3,0,1,1,1.00669836187,1.0130868318,1.20113540327,0.775436990311,9,186,195,3,6,1,0,0,0,0,0,1,0
9358,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.775436990311,22,549,571,3,7,1,0,0,0,0,0,1,0
9359,3,0,1,1,1.06792285167,1.06398737995,1.11113540327,0.775436990311,33,725,758,3,8,1,0,0,0,0,0,1,0
9360,3,0,1,1,1.1087391782,1.14878433711,1.02113540327,0.88076201676,46,292,338,3,9,1,0,0,0,0,0,1,0
9361,3,0,1,1,1.14955550473,1.16567660694,0.99113540327,0.88076201676,63,149,212,3,10,1,0,0,0,0,0,1,0
9362,3,0,1,1,1.169963668,1.16567660694,0.88113540327,0.968454505299,71,183,254,3,11,1,0,0,0,0,0,1,0
9363,3,0,1,1,1.19037183126,1.1826807461,0.82113540327,0.898277004417,57,240,297,3,12,1,0,0,0,0,0,1,0
9364,3,0,1,1,1.21077999453,1.1826807461,0.80113540327,0.775436990311,60,223,283,3,13,1,0,0,0,0,0,1,0
9365,3,0,1,1,1.23118815779,1.19957301593,0.77113540327,0.933306979731,60,214,274,3,14,1,0,0,0,0,0,1,0
9366,3,0,1,1,1.23118815779,1.19957301593,0.80113540327,0.898277004417,99,253,352,3,15,1,0,0,0,0,0,1,0
9367,3,0,1,1,1.23118815779,1.19957301593,0.77113540327,0.88076201676,85,406,491,3,16,1,0,0,0,0,0,1,0
9368,3,0,1,1,1.23118815779,1.19957301593,0.80113540327,1.00348448061,97,787,884,3,17,1,0,0,0,0,0,1,0
9369,3,0,1,1,1.19037183126,1.1826807461,0.95113540327,1.07366198149,108,744,852,3,18,1,0,0,0,0,0,1,0
9370,3,0,1,1,1.14955550473,1.14878433711,1.03113540327,0.933306979731,80,594,674,3,19,1,0,0,0,0,0,1,0
9371,3,0,1,1,1.12914734146,1.14878433711,1.07113540327,0.898277004417,55,408,463,3,20,1,0,0,0,0,0,1,0
9372,3,0,1,1,1.12914734146,1.14878433711,1.03113540327,0.898277004417,26,291,317,3,21,1,0,0,0,0,0,1,0
9373,3,0,1,1,1.1087391782,1.13178019794,1.07113540327,0.933306979731,28,223,251,3,22,1,0,0,0,0,0,1,0
9374,3,0,1,1,1.08833101493,1.08099151912,1.11113540327,0.898277004417,33,137,170,3,23,1,0,0,0,0,0,1,0
9375,3,0,1,1,1.06792285167,1.06398737995,1.11113540327,0.88076201676,24,63,87,4,0,1,0,0,0,0,0,1,0
9376,3,0,1,1,1.06792285167,1.06398737995,1.11113540327,0.88076201676,6,35,41,4,1,1,0,0,0,0,0,1,0
9377,3,0,1,1,1.06792285167,1.06398737995,1.11113540327,0.775436990311,7,23,30,4,2,1,0,0,0,0,0,1,0
9378,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.775436990311,5,9,14,4,3,1,0,0,0,0,0,1,0
9379,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.775436990311,1,11,12,4,4,1,0,0,0,0,0,1,0
9380,3,0,1,1,1.0475146884,1.04709511013,1.21113540327,0.775436990311,1,40,41,4,5,1,0,0,0,0,0,1,0
9381,3,0,1,1,1.0475146884,1.04709511013,1.26113540327,0.775436990311,8,144,152,4,6,1,0,0,0,0,0,1,0
9382,3,0,1,2,1.06792285167,1.06398737995,1.26113540327,0.775436990311,17,437,454,4,7,0,1,0,0,0,0,1,0
9383,3,0,1,2,1.1087391782,1.11488792811,1.16113540327,0.968454505299,51,715,766,4,8,0,1,0,0,0,0,1,0
9384,3,0,1,2,1.12914734146,1.13178019794,1.16113540327,0.968454505299,46,301,347,4,9,0,1,0,0,0,0,1,0
9385,3,0,1,2,1.19037183126,1.1826807461,1.03113540327,0.775436990311,75,171,246,4,10,0,1,0,0,0,0,1,0
9386,3,0,1,2,1.19037183126,1.1826807461,0.99113540327,0.898277004417,84,196,280,4,11,0,1,0,0,0,0,1,0
9387,3,0,1,2,1.21077999453,1.19957301593,0.92113540327,1.00348448061,119,290,409,4,12,0,1,0,0,0,0,1,0
9388,3,0,1,2,1.21077999453,1.19957301593,0.92113540327,1.00348448061,107,301,408,4,13,0,1,0,0,0,0,1,0
9389,3,0,1,2,1.23118815779,1.19957301593,0.83113540327,0.968454505299,113,258,371,4,14,0,1,0,0,0,0,1,0
9390,3,0,1,2,1.23118815779,1.2165771551,0.86113540327,0.933306979731,94,273,367,4,15,0,1,0,0,0,0,1,0
9391,3,0,1,2,1.23118815779,1.2165771551,0.89113540327,0.775436990311,109,454,563,4,16,0,1,0,0,0,0,1,0
9392,3,0,1,1,1.23118815779,1.2165771551,0.89113540327,1.00348448061,137,757,894,4,17,1,0,0,0,0,0,1,0
9393,3,0,1,1,1.23118815779,1.19957301593,0.83113540327,1.03863200618,116,692,808,4,18,1,0,0,0,0,0,1,0
9394,3,0,1,1,1.19037183126,1.1826807461,0.95113540327,0.968454505299,83,496,579,4,19,1,0,0,0,0,0,1,0
9395,3,0,1,1,1.169963668,1.16567660694,0.99113540327,0.898277004417,67,337,404,4,20,1,0,0,0,0,0,1,0
9396,3,0,1,1,1.14955550473,1.14878433711,1.11113540327,1.03863200618,42,270,312,4,21,1,0,0,0,0,0,1,0
9397,3,0,1,1,1.12914734146,1.11488792811,1.21113540327,1.00348448061,40,189,229,4,22,1,0,0,0,0,0,1,0
9398,3,0,1,1,1.12914734146,1.13178019794,1.16113540327,0.88076201676,27,168,195,4,23,1,0,0,0,0,0,1,0
9399,3,0,0,1,1.1087391782,1.09788378895,1.21113540327,0.898277004417,38,169,207,5,0,1,0,0,0,0,0,1,0
9400,3,0,0,1,1.1087391782,1.13178019794,1.11113540327,0.775436990311,8,101,109,5,1,1,0,0,0,0,0,1,0
9401,3,0,0,1,1.08833101493,1.08099151912,1.16113540327,0.898277004417,18,75,93,5,2,1,0,0,0,0,0,1,0
9402,3,0,0,1,1.1087391782,1.13178019794,1.11113540327,1.07366198149,6,31,37,5,3,1,0,0,0,0,0,1,0
9403,3,0,0,2,1.1087391782,1.13178019794,1.07113540327,1.1965019956,3,3,6,5,4,0,1,0,0,0,0,1,0
9404,3,0,0,1,1.08833101493,1.08099151912,0.98113540327,1.38951951059,1,15,16,5,5,1,0,0,0,0,0,1,0
9405,3,0,0,1,1.0475146884,1.04709511013,0.87113540327,1.26667949648,6,27,33,5,6,1,0,0,0,0,0,1,0
9406,3,0,0,1,1.0475146884,1.04709511013,0.90113540327,1.10880950706,10,63,73,5,7,1,0,0,0,0,0,1,0
9407,3,0,0,1,1.06792285167,1.06398737995,0.87113540327,1.26667949648,43,169,212,5,8,1,0,0,0,0,0,1,0
9408,3,0,0,1,1.1087391782,1.16567660694,0.81113540327,1.26667949648,79,263,342,5,9,1,0,0,0,0,0,1,0
9409,3,0,0,1,1.12914734146,1.16567660694,0.79113540327,1.23164952117,119,323,442,5,10,1,0,0,0,0,0,1,0
9410,3,0,0,1,1.14955550473,1.16567660694,0.76113540327,1.23164952117,228,399,627,5,11,1,0,0,0,0,0,1,0
9411,3,0,0,1,1.169963668,1.16567660694,0.74113540327,1.1965019956,287,419,706,5,12,1,0,0,0,0,0,1,0
9412,3,0,0,1,1.19037183126,1.1826807461,0.74113540327,1.00348448061,327,377,704,5,13,1,0,0,0,0,0,1,0
9413,3,0,0,1,1.19037183126,1.1826807461,0.72113540327,1.16147202029,325,390,715,5,14,1,0,0,0,0,0,1,0
9414,3,0,0,2,1.19037183126,1.1826807461,0.72113540327,1.10880950706,312,342,654,5,15,0,1,0,0,0,0,1,0
9415,3,0,0,2,1.169963668,1.16567660694,0.74113540327,1.03863200618,350,433,783,5,16,0,1,0,0,0,0,1,0
9416,3,0,0,2,1.169963668,1.16567660694,0.74113540327,1.07366198149,295,434,729,5,17,0,1,0,0,0,0,1,0
9417,3,0,0,2,1.14955550473,1.16567660694,0.74113540327,1.10880950706,232,382,614,5,18,0,1,0,0,0,0,1,0
9418,3,0,0,1,1.12914734146,1.16567660694,0.79113540327,0.968454505299,169,309,478,5,19,1,0,0,0,0,0,1,0
9419,3,0,0,1,1.1087391782,1.16567660694,0.81113540327,0.88076201676,89,241,330,5,20,1,0,0,0,0,0,1,0
9420,3,0,0,1,1.06792285167,1.06398737995,0.90113540327,0.898277004417,86,210,296,5,21,1,0,0,0,0,0,1,0
9421,3,0,0,1,1.06792285167,1.06398737995,0.90113540327,0.775436990311,82,197,279,5,22,1,0,0,0,0,0,1,0
9422,3,0,0,1,1.0475146884,1.04709511013,0.98113540327,0.775436990311,47,182,229,5,23,1,0,0,0,0,0,1,0
9423,3,0,0,1,1.0475146884,1.04709511013,1.02113540327,0.775436990311,28,123,151,6,0,1,0,0,0,0,0,1,0
9424,3,0,0,1,1.0475146884,1.04709511013,1.02113540327,0.775436990311,35,82,117,6,1,1,0,0,0,0,0,1,0
9425,3,0,0,1,1.02710652514,1.03009097096,1.01113540327,0.775436990311,27,62,89,6,2,1,0,0,0,0,0,1,0
9426,3,0,0,1,1.00669836187,1.0130868318,1.06113540327,0.775436990311,10,38,48,6,3,1,0,0,0,0,0,1,0
9427,3,0,0,1,1.00669836187,1.0130868318,1.10113540327,0.775436990311,2,6,8,6,4,1,0,0,0,0,0,1,0
9428,3,0,0,1,1.00669836187,1.0130868318,1.10113540327,0.775436990311,3,10,13,6,5,1,0,0,0,0,0,1,0
9429,3,0,0,1,1.00669836187,1.0130868318,1.10113540327,0.775436990311,9,26,35,6,6,1,0,0,0,0,0,1,0
9430,3,0,0,1,1.00669836187,1.0130868318,1.15113540327,0.898277004417,28,43,71,6,7,1,0,0,0,0,0,1,0
9431,3,0,0,1,1.0475146884,1.04709511013,1.02113540327,0.968454505299,34,94,128,6,8,1,0,0,0,0,0,1,0
9432,3,0,0,1,1.08833101493,1.08099151912,0.98113540327,0.933306979731,70,226,296,6,9,1,0,0,0,0,0,1,0
9433,3,0,0,1,1.12914734146,1.16567660694,0.88113540327,0.898277004417,160,330,490,6,10,1,0,0,0,0,0,1,0
9434,3,0,0,1,1.14955550473,1.16567660694,0.85113540327,0.968454505299,183,376,559,6,11,1,0,0,0,0,0,1,0
9435,3,0,0,1,1.169963668,1.16567660694,0.82113540327,0.968454505299,188,468,656,6,12,1,0,0,0,0,0,1,0
9436,3,0,0,1,1.14955550473,1.16567660694,0.79113540327,0.968454505299,240,454,694,6,13,1,0,0,0,0,0,1,0
9437,3,0,0,1,1.169963668,1.16567660694,0.77113540327,0.933306979731,225,410,635,6,14,1,0,0,0,0,0,1,0
9438,3,0,0,1,1.14955550473,1.16567660694,0.79113540327,0.968454505299,215,342,557,6,15,1,0,0,0,0,0,1,0
9439,3,0,0,1,1.14955550473,1.16567660694,0.82113540327,0.968454505299,194,402,596,6,16,1,0,0,0,0,0,1,0
9440,3,0,0,1,1.169963668,1.16567660694,0.79113540327,0.775436990311,177,393,570,6,17,1,0,0,0,0,0,1,0
9441,3,0,0,1,1.12914734146,1.16567660694,0.88113540327,0.968454505299,120,361,481,6,18,1,0,0,0,0,0,1,0
9442,3,0,0,1,1.12914734146,1.16567660694,0.88113540327,0.933306979731,91,312,403,6,19,1,0,0,0,0,0,1,0
9443,3,0,0,1,1.1087391782,1.16567660694,0.91113540327,0.898277004417,57,267,324,6,20,1,0,0,0,0,0,1,0
9444,3,0,0,1,1.1087391782,1.16567660694,0.94113540327,0.898277004417,43,148,191,6,21,1,0,0,0,0,0,1,0
9445,3,0,0,1,1.06792285167,1.06398737995,1.06113540327,0.88076201676,18,109,127,6,22,1,0,0,0,0,0,1,0
9446,3,0,0,1,1.0475146884,1.04709511013,1.06113540327,0.898277004417,9,85,94,6,23,1,0,0,0,0,0,1,0
9447,3,0,1,1,1.0475146884,1.04709511013,1.06113540327,0.968454505299,14,31,45,0,0,1,0,0,0,0,0,1,0
9448,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.88076201676,9,12,21,0,1,1,0,0,0,0,0,1,0
9449,3,0,1,1,1.02710652514,1.03009097096,1.10113540327,0.775436990311,5,8,13,0,2,1,0,0,0,0,0,1,0
9450,3,0,1,1,1.00669836187,1.0130868318,1.15113540327,0.88076201676,0,7,7,0,3,1,0,0,0,0,0,1,0
9451,3,0,1,1,1.00669836187,1.0130868318,1.15113540327,0.775436990311,2,9,11,0,4,1,0,0,0,0,0,1,0
9452,3,0,1,1,0.986290198607,0.996194561966,1.20113540327,0.88076201676,1,44,45,0,5,1,0,0,0,0,0,1,0
9453,3,0,1,1,0.986290198607,0.996194561966,1.20113540327,0.775436990311,7,157,164,0,6,1,0,0,0,0,0,1,0
9454,3,0,1,1,1.02710652514,1.03009097096,1.15113540327,0.775436990311,18,474,492,0,7,1,0,0,0,0,0,1,0
9455,3,0,1,1,1.0475146884,1.04709511013,1.15113540327,0.88076201676,36,647,683,0,8,1,0,0,0,0,0,1,0
9456,3,0,1,1,1.08833101493,1.08099151912,1.06113540327,0.933306979731,34,265,299,0,9,1,0,0,0,0,0,1,0
9457,3,0,1,2,1.12914734146,1.14878433711,1.03113540327,1.00348448061,73,129,202,0,10,0,1,0,0,0,0,1,0
9458,3,0,1,2,1.12914734146,1.14878433711,1.07113540327,1.03863200618,61,191,252,0,11,0,1,0,0,0,0,1,0
9459,3,0,1,2,1.12914734146,1.14878433711,1.07113540327,1.00348448061,62,233,295,0,12,0,1,0,0,0,0,1,0
9460,3,0,1,1,1.14955550473,1.14878433711,1.03113540327,1.07366198149,112,231,343,0,13,1,0,0,0,0,0,1,0
9461,3,0,1,2,1.14955550473,1.14878433711,1.03113540327,1.07366198149,129,203,332,0,14,0,1,0,0,0,0,1,0
9462,3,0,1,2,1.14955550473,1.14878433711,1.03113540327,1.07366198149,82,256,338,0,15,0,1,0,0,0,0,1,0
9463,3,0,1,2,1.14955550473,1.14878433711,1.07113540327,1.07366198149,74,379,453,0,16,0,1,0,0,0,0,1,0
9464,3,0,1,2,1.14955550473,1.14878433711,1.03113540327,1.03863200618,102,740,842,0,17,0,1,0,0,0,0,1,0
9465,3,0,1,2,1.12914734146,1.13178019794,1.11113540327,0.968454505299,66,708,774,0,18,0,1,0,0,0,0,1,0
9466,3,0,1,2,1.12914734146,1.13178019794,1.11113540327,0.898277004417,51,435,486,0,19,0,1,0,0,0,0,1,0
9467,3,0,1,2,1.12914734146,1.13178019794,1.11113540327,0.933306979731,32,308,340,0,20,0,1,0,0,0,0,1,0
9468,3,0,1,3,1.12914734146,1.11488792811,1.21113540327,1.03863200618,28,205,233,0,21,0,0,1,0,0,0,1,0
9469,3,0,1,3,1.12914734146,1.11488792811,1.21113540327,1.07366198149,20,109,129,0,22,0,0,1,0,0,0,1,0
9470,3,0,1,3,1.1087391782,1.04709511013,1.32113540327,1.07366198149,4,66,70,0,23,0,0,1,0,0,0,1,0
9471,3,0,1,3,1.1087391782,1.04709511013,1.32113540327,1.07366198149,2,11,13,1,0,0,0,1,0,0,0,1,0
9472,3,0,1,3,1.1087391782,1.04709511013,1.32113540327,1.00348448061,0,5,5,1,1,0,0,1,0,0,0,1,0
9473,3,0,1,3,1.1087391782,1.04709511013,1.32113540327,1.00348448061,0,4,4,1,2,0,0,1,0,0,0,1,0
9474,3,0,1,2,1.12914734146,1.08099151912,1.32113540327,1.10880950706,0,6,6,1,3,0,1,0,0,0,0,1,0
9475,3,0,1,2,1.12914734146,1.08099151912,1.32113540327,1.1965019956,2,5,7,1,4,0,1,0,0,0,0,1,0
9476,3,0,1,2,1.14955550473,1.11488792811,1.27113540327,1.16147202029,3,45,48,1,5,0,1,0,0,0,0,1,0
9477,3,0,1,2,1.14955550473,1.11488792811,1.27113540327,1.16147202029,4,163,167,1,6,0,1,0,0,0,0,1,0
9478,3,0,1,2,1.14955550473,1.11488792811,1.27113540327,1.30182702205,13,343,356,1,7,0,1,0,0,0,0,1,0
9479,3,0,1,2,1.169963668,1.14878433711,1.21113540327,1.4245494859,32,640,672,1,8,0,1,0,0,0,0,1,0
9480,3,0,1,2,1.169963668,1.14878433711,1.21113540327,1.45969701147,27,266,293,1,9,0,1,0,0,0,0,1,0
9481,3,0,1,3,1.19037183126,1.1826807461,1.17113540327,1.52987451235,30,130,160,1,10,0,0,1,0,0,0,1,0
9482,3,0,1,2,1.19037183126,1.1826807461,1.17113540327,1.52987451235,36,115,151,1,11,0,1,0,0,0,0,1,0
9483,3,0,1,3,1.19037183126,1.1826807461,1.21113540327,1.30182702205,16,72,88,1,12,0,0,1,0,0,0,1,0
9484,3,0,1,2,1.21077999453,1.2165771551,1.12113540327,1.45969701147,17,97,114,1,13,0,1,0,0,0,0,1,0
9485,3,0,1,3,1.1087391782,1.04709511013,1.32113540327,1.31934200971,27,116,143,1,14,0,0,1,0,0,0,1,0
9486,3,0,1,3,1.1087391782,1.08099151912,1.26113540327,1.07366198149,1,35,36,1,15,0,0,1,0,0,0,1,0
9487,3,0,1,3,1.1087391782,1.08099151912,1.26113540327,1.12632449472,19,122,141,1,16,0,0,1,0,0,0,1,0
9488,3,0,1,3,1.1087391782,1.08099151912,1.26113540327,1.00348448061,36,302,338,1,17,0,0,1,0,0,0,1,0
9489,3,0,1,2,1.1087391782,1.08099151912,1.26113540327,0.968454505299,19,262,281,1,18,0,1,0,0,0,0,1,0
9490,3,0,1,2,1.1087391782,1.08099151912,1.26113540327,1.12632449472,22,302,324,1,19,0,1,0,0,0,0,1,0
9491,3,0,1,2,1.1087391782,1.08099151912,1.26113540327,1.00348448061,19,271,290,1,20,0,1,0,0,0,0,1,0
9492,3,0,1,2,1.1087391782,1.08099151912,1.26113540327,1.00348448061,21,186,207,1,21,0,1,0,0,0,0,1,0
9493,3,0,1,3,1.08833101493,1.08099151912,1.21113540327,1.31934200971,14,137,151,1,22,0,0,1,0,0,0,1,0
9494,3,0,1,2,1.06792285167,1.06398737995,1.21113540327,1.03863200618,11,67,78,1,23,0,1,0,0,0,0,1,0
9495,3,0,1,2,1.06792285167,1.06398737995,1.06113540327,1.10880950706,3,23,26,2,0,0,1,0,0,0,0,1,0
9496,3,0,1,2,1.0475146884,1.04709511013,1.06113540327,1.07366198149,0,12,12,2,1,0,1,0,0,0,0,1,0
9497,3,0,1,2,1.0475146884,1.04709511013,1.02113540327,1.16147202029,0,3,3,2,2,0,1,0,0,0,0,1,0
9498,3,0,1,2,1.02710652514,1.03009097096,1.01113540327,1.07366198149,1,4,5,2,3,0,1,0,0,0,0,1,0
9499,3,0,1,2,1.02710652514,1.03009097096,1.06113540327,1.1965019956,0,10,10,2,4,0,1,0,0,0,0,1,0
9500,3,0,1,2,1.02710652514,1.03009097096,1.06113540327,1.10880950706,2,54,56,2,5,0,1,0,0,0,0,1,0
9501,3,0,1,1,1.02710652514,1.03009097096,1.01113540327,1.07366198149,6,166,172,2,6,1,0,0,0,0,0,1,0
9502,3,0,1,1,1.02710652514,1.03009097096,1.01113540327,1.03863200618,16,529,545,2,7,1,0,0,0,0,0,1,0
9503,3,0,1,1,1.02710652514,1.03009097096,0.97113540327,1.03863200618,39,758,797,2,8,1,0,0,0,0,0,1,0
9504,3,0,1,1,1.0475146884,1.04709511013,0.98113540327,1.07366198149,26,336,362,2,9,1,0,0,0,0,0,1,0
9505,3,0,1,1,1.06792285167,1.06398737995,0.90113540327,1.00348448061,23,169,192,2,10,1,0,0,0,0,0,1,0
9506,3,0,1,1,1.1087391782,1.16567660694,0.81113540327,1.07366198149,44,203,247,2,11,1,0,0,0,0,0,1,0
9507,3,0,1,1,1.1087391782,1.16567660694,0.81113540327,1.07366198149,53,260,313,2,12,1,0,0,0,0,0,1,0
9508,3,0,1,1,1.1087391782,1.16567660694,0.78113540327,1.07366198149,55,234,289,2,13,1,0,0,0,0,0,1,0
9509,3,0,1,1,1.12914734146,1.16567660694,0.76113540327,1.07366198149,59,227,286,2,14,1,0,0,0,0,0,1,0
9510,3,0,1,1,1.12914734146,1.16567660694,0.73113540327,0.775436990311,57,254,311,2,15,1,0,0,0,0,0,1,0
9511,3,0,1,1,1.12914734146,1.16567660694,0.73113540327,0.775436990311,69,397,466,2,16,1,0,0,0,0,0,1,0
9512,3,0,1,1,1.1087391782,1.16567660694,0.76113540327,1.03863200618,74,812,886,2,17,1,0,0,0,0,0,1,0
9513,3,0,1,1,1.08833101493,1.08099151912,0.78113540327,1.10880950706,85,807,892,2,18,1,0,0,0,0,0,1,0
9514,3,0,1,1,1.06792285167,1.06398737995,0.81113540327,1.03863200618,72,539,611,2,19,1,0,0,0,0,0,1,0
9515,3,0,1,1,1.02710652514,1.03009097096,0.86113540327,0.968454505299,31,378,409,2,20,1,0,0,0,0,0,1,0
9516,3,0,1,1,1.00669836187,1.0130868318,0.97113540327,0.968454505299,25,324,349,2,21,1,0,0,0,0,0,1,0
